Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Algeria,production,helium,Helium,million cubic metres,2010,
Australia,production,helium,Helium,million cubic metres,2010,
Poland,production,helium,Helium,million cubic metres,2010,
Qatar,production,helium,Helium,million cubic metres,2010,
Russia,production,helium,Helium,million cubic metres,2010,
USA,production,helium,Helium,million cubic metres,2010,
Algeria,production,helium,Helium,million cubic metres,2011,
Australia,production,helium,Helium,million cubic metres,2011,
Poland,production,helium,Helium,million cubic metres,2011,
Qatar,production,helium,Helium,million cubic metres,2011,
Russia,production,helium,Helium,million cubic metres,2011,
USA,production,helium,Helium,million cubic metres,2011,
Algeria,production,helium,Helium,million cubic metres,2012,
Australia,production,helium,Helium,million cubic metres,2012,
Poland,production,helium,Helium,million cubic metres,2012,
Qatar,production,helium,Helium,million cubic metres,2012,
Russia,production,helium,Helium,million cubic metres,2012,5.0
USA,production,helium,Helium,million cubic metres,2012,
Algeria,production,helium,Helium,million cubic metres,2013,17.0
Australia,production,helium,Helium,million cubic metres,2013,6.0
Poland,production,helium,Helium,million cubic metres,2013,1.0
Qatar,production,helium,Helium,million cubic metres,2013,25.0
Russia,production,helium,Helium,million cubic metres,2013,4.0
USA,production,helium,Helium,million cubic metres,2013,69.0
Algeria,production,helium,Helium,million cubic metres,2014,16.0
Australia,production,helium,Helium,million cubic metres,2014,5.0
Poland,production,helium,Helium,million cubic metres,2014,4.0
Qatar,production,helium,Helium,million cubic metres,2014,35.0
Russia,production,helium,Helium,million cubic metres,2014,4.0
USA,production,helium,Helium,million cubic metres,2014,75.0
Algeria,production,helium,Helium,million cubic metres,2015,10.0
Australia,production,helium,Helium,million cubic metres,2015,4.0
Poland,production,helium,Helium,million cubic metres,2015,4.0
Qatar,production,helium,Helium,million cubic metres,2015,49.0
Russia,production,helium,Helium,million cubic metres,2015,5.0
USA,production,helium,Helium,million cubic metres,2015,71.0
Algeria,production,helium,Helium,million cubic metres,2016,10.0
Australia,production,helium,Helium,million cubic metres,2016,4.0
Poland,production,helium,Helium,million cubic metres,2016,4.0
Qatar,production,helium,Helium,million cubic metres,2016,50.0
Russia,production,helium,Helium,million cubic metres,2016,5.0
USA,production,helium,Helium,million cubic metres,2016,66.0
Algeria,production,helium,Helium,million cubic metres,2017,14.0
Australia,production,helium,Helium,million cubic metres,2017,4.0
Poland,production,helium,Helium,million cubic metres,2017,4.0
Qatar,production,helium,Helium,million cubic metres,2017,45.0
Russia,production,helium,Helium,million cubic metres,2017,5.0
USA,production,helium,Helium,million cubic metres,2017,63.0
Algeria,production,helium,Helium,million cubic metres,2018,14.0
Australia,production,helium,Helium,million cubic metres,2018,4.0
Poland,production,helium,Helium,million cubic metres,2018,4.0
Qatar,production,helium,Helium,million cubic metres,2018,45.0
Russia,production,helium,Helium,million cubic metres,2018,5.0
USA,production,helium,Helium,million cubic metres,2018,64.0
Algeria,production,helium,Helium,million cubic metres,2019,14.0
Australia,production,helium,Helium,million cubic metres,2019,4.0
Poland,production,helium,Helium,million cubic metres,2019,4.0
Qatar,production,helium,Helium,million cubic metres,2019,45.0
Russia,production,helium,Helium,million cubic metres,2019,5.0
USA,production,helium,Helium,million cubic metres,2019,68.0
Algeria,production,helium,Helium,million cubic metres,2020,14.0
Australia,production,helium,Helium,million cubic metres,2020,4.0
Poland,production,helium,Helium,million cubic metres,2020,4.0
Qatar,production,helium,Helium,million cubic metres,2020,45.0
Russia,production,helium,Helium,million cubic metres,2020,5.0
USA,production,helium,Helium,million cubic metres,2020,61.0
