Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Australia,production,magnesite,nan,tonnes (metric),1970,
Austria,production,magnesite,nan,tonnes (metric),1970,
Brazil,production,magnesite,nan,tonnes (metric),1970,
Canada,production,magnesite,nan,tonnes (metric),1970,
China,production,magnesite,nan,tonnes (metric),1970,
Colombia,production,magnesite,nan,tonnes (metric),1970,
Czechoslovakia,production,magnesite,nan,tonnes (metric),1970,
Greece,production,magnesite,nan,tonnes (metric),1970,
India,production,magnesite,nan,tonnes (metric),1970,
Iran,production,magnesite,nan,tonnes (metric),1970,
"Korea, Dem. P.R. of",production,magnesite,nan,tonnes (metric),1970,
Mexico,production,magnesite,nan,tonnes (metric),1970,
New Zealand,production,magnesite,nan,tonnes (metric),1970,
Pakistan,production,magnesite,nan,tonnes (metric),1970,
Poland,production,magnesite,nan,tonnes (metric),1970,
South Africa,production,magnesite,nan,tonnes (metric),1970,
Soviet Union,production,magnesite,nan,tonnes (metric),1970,
Spain,production,magnesite,nan,tonnes (metric),1970,
Turkey,production,magnesite,nan,tonnes (metric),1970,
Yugoslavia,production,magnesite,nan,tonnes (metric),1970,
Zimbabwe,production,magnesite,nan,tonnes (metric),1970,
Egypt,production,magnesite,nan,tonnes (metric),1970,
Nepal,production,magnesite,nan,tonnes (metric),1970,
Philippines,production,magnesite,nan,tonnes (metric),1970,
Argentina,production,magnesite,nan,tonnes (metric),1970,
Bosnia & Herzegovina,production,magnesite,nan,tonnes (metric),1970,
Netherlands,production,magnesite,nan,tonnes (metric),1970,
Russia,production,magnesite,nan,tonnes (metric),1970,
Serbia and Montenegro,production,magnesite,nan,tonnes (metric),1970,
Slovakia,production,magnesite,nan,tonnes (metric),1970,
Guatemala,production,magnesite,nan,tonnes (metric),1970,
Israel,production,magnesite,nan,tonnes (metric),1970,
Saudi Arabia,production,magnesite,nan,tonnes (metric),1970,
Finland,production,magnesite,nan,tonnes (metric),1970,
Australia,production,magnesite,nan,tonnes (metric),1971,
Austria,production,magnesite,nan,tonnes (metric),1971,
Brazil,production,magnesite,nan,tonnes (metric),1971,
Canada,production,magnesite,nan,tonnes (metric),1971,
China,production,magnesite,nan,tonnes (metric),1971,
Colombia,production,magnesite,nan,tonnes (metric),1971,
Czechoslovakia,production,magnesite,nan,tonnes (metric),1971,
Greece,production,magnesite,nan,tonnes (metric),1971,
India,production,magnesite,nan,tonnes (metric),1971,
Iran,production,magnesite,nan,tonnes (metric),1971,
"Korea, Dem. P.R. of",production,magnesite,nan,tonnes (metric),1971,
Mexico,production,magnesite,nan,tonnes (metric),1971,
New Zealand,production,magnesite,nan,tonnes (metric),1971,
Pakistan,production,magnesite,nan,tonnes (metric),1971,
Poland,production,magnesite,nan,tonnes (metric),1971,
South Africa,production,magnesite,nan,tonnes (metric),1971,
Soviet Union,production,magnesite,nan,tonnes (metric),1971,
Spain,production,magnesite,nan,tonnes (metric),1971,
Turkey,production,magnesite,nan,tonnes (metric),1971,
Yugoslavia,production,magnesite,nan,tonnes (metric),1971,
Zimbabwe,production,magnesite,nan,tonnes (metric),1971,
Egypt,production,magnesite,nan,tonnes (metric),1971,
Nepal,production,magnesite,nan,tonnes (metric),1971,
Philippines,production,magnesite,nan,tonnes (metric),1971,
Argentina,production,magnesite,nan,tonnes (metric),1971,
Bosnia & Herzegovina,production,magnesite,nan,tonnes (metric),1971,
Netherlands,production,magnesite,nan,tonnes (metric),1971,
Russia,production,magnesite,nan,tonnes (metric),1971,
Serbia and Montenegro,production,magnesite,nan,tonnes (metric),1971,
Slovakia,production,magnesite,nan,tonnes (metric),1971,
Guatemala,production,magnesite,nan,tonnes (metric),1971,
Israel,production,magnesite,nan,tonnes (metric),1971,
Saudi Arabia,production,magnesite,nan,tonnes (metric),1971,
Finland,production,magnesite,nan,tonnes (metric),1971,
Australia,production,magnesite,nan,tonnes (metric),1972,
Austria,production,magnesite,nan,tonnes (metric),1972,
Brazil,production,magnesite,nan,tonnes (metric),1972,
Canada,production,magnesite,nan,tonnes (metric),1972,
China,production,magnesite,nan,tonnes (metric),1972,
Colombia,production,magnesite,nan,tonnes (metric),1972,
Czechoslovakia,production,magnesite,nan,tonnes (metric),1972,
