Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Argentina,production,uranium,nan,tonnes (metal content),1970,42.0
Australia,production,uranium,nan,tonnes (metal content),1970,
Canada,production,uranium,nan,tonnes (metal content),1970,3157.0
France,production,uranium,nan,tonnes (metal content),1970,1295.0
Gabon,production,uranium,nan,tonnes (metal content),1970,377.0
German Federal Republic,production,uranium,nan,tonnes (metal content),1970,
India,production,uranium,nan,tonnes (metal content),1970,
Namibia,production,uranium,nan,tonnes (metal content),1970,
Niger,production,uranium,nan,tonnes (metal content),1970,46.0
Portugal,production,uranium,nan,tonnes (metal content),1970,80.0
South Africa,production,uranium,nan,tonnes (metal content),1970,3168.0
Spain,production,uranium,nan,tonnes (metal content),1970,71.0
USA,production,uranium,nan,tonnes (metal content),1970,9825.0
Belgium,production,uranium,nan,tonnes (metal content),1970,
Brazil,production,uranium,nan,tonnes (metal content),1970,
China,production,uranium,nan,tonnes (metal content),1970,
Czechoslovakia,production,uranium,nan,tonnes (metal content),1970,
Germany,production,uranium,nan,tonnes (metal content),1970,
Hungary,production,uranium,nan,tonnes (metal content),1970,
Soviet Union,production,uranium,nan,tonnes (metal content),1970,
Yugoslavia,production,uranium,nan,tonnes (metal content),1970,
Czech Republic,production,uranium,nan,tonnes (metal content),1970,
Kazakhstan,production,uranium,nan,tonnes (metal content),1970,
Pakistan,production,uranium,nan,tonnes (metal content),1970,
Romania,production,uranium,nan,tonnes (metal content),1970,
Russia,production,uranium,nan,tonnes (metal content),1970,
Ukraine,production,uranium,nan,tonnes (metal content),1970,
Uzbekistan,production,uranium,nan,tonnes (metal content),1970,
Malawi,production,uranium,nan,tonnes (metal content),1970,
Iran,production,uranium,nan,tonnes (metal content),1970,
Zambia,production,uranium,nan,tonnes (metal content),1970,
Argentina,production,uranium,nan,tonnes (metal content),1971,42.0
Australia,production,uranium,nan,tonnes (metal content),1971,
Canada,production,uranium,nan,tonnes (metal content),1971,3160.0
France,production,uranium,nan,tonnes (metal content),1971,1280.0
Gabon,production,uranium,nan,tonnes (metal content),1971,446.0
German Federal Republic,production,uranium,nan,tonnes (metal content),1971,
India,production,uranium,nan,tonnes (metal content),1971,
Namibia,production,uranium,nan,tonnes (metal content),1971,
Niger,production,uranium,nan,tonnes (metal content),1971,431.0
Portugal,production,uranium,nan,tonnes (metal content),1971,80.0
South Africa,production,uranium,nan,tonnes (metal content),1971,3200.0
Spain,production,uranium,nan,tonnes (metal content),1971,125.0
USA,production,uranium,nan,tonnes (metal content),1971,9932.0
Belgium,production,uranium,nan,tonnes (metal content),1971,
Brazil,production,uranium,nan,tonnes (metal content),1971,
China,production,uranium,nan,tonnes (metal content),1971,
Czechoslovakia,production,uranium,nan,tonnes (metal content),1971,
Germany,production,uranium,nan,tonnes (metal content),1971,
Hungary,production,uranium,nan,tonnes (metal content),1971,
Soviet Union,production,uranium,nan,tonnes (metal content),1971,
Yugoslavia,production,uranium,nan,tonnes (metal content),1971,
Czech Republic,production,uranium,nan,tonnes (metal content),1971,
Kazakhstan,production,uranium,nan,tonnes (metal content),1971,
Pakistan,production,uranium,nan,tonnes (metal content),1971,
Romania,production,uranium,nan,tonnes (metal content),1971,
Russia,production,uranium,nan,tonnes (metal content),1971,
Ukraine,production,uranium,nan,tonnes (metal content),1971,
Uzbekistan,production,uranium,nan,tonnes (metal content),1971,
Malawi,production,uranium,nan,tonnes (metal content),1971,
Iran,production,uranium,nan,tonnes (metal content),1971,
Zambia,production,uranium,nan,tonnes (metal content),1971,
Argentina,production,uranium,nan,tonnes (metal content),1972,38.0
Australia,production,uranium,nan,tonnes (metal content),1972,
Canada,production,uranium,nan,tonnes (metal content),1972,3755.0
France,production,uranium,nan,tonnes (metal content),1972,1427.0
Gabon,production,uranium,nan,tonnes (metal content),1972,444.0
German Federal Republic,production,uranium,nan,tonnes (metal content),1972,
India,production,uranium,nan,tonnes (metal content),1972,
Namibia,production,uranium,nan,tonnes (metal content),1972,
Niger,production,uranium,nan,tonnes (metal content),1972,737.0
Portugal,production,uranium,nan,tonnes (metal content),1972,81.0
South Africa,production,uranium,nan,tonnes (metal content),1972,3077.0
Spain,production,uranium,nan,tonnes (metal content),1972,116.0
USA,production,uranium,nan,tonnes (metal content),1972,9924.0
Belgium,production,uranium,nan,tonnes (metal content),1972,
Brazil,production,uranium,nan,tonnes (metal content),1972,
China,production,uranium,nan,tonnes (metal content),1972,
Czechoslovakia,production,uranium,nan,tonnes (metal content),1972,
Germany,production,uranium,nan,tonnes (metal content),1972,
Hungary,production,uranium,nan,tonnes (metal content),1972,
Soviet Union,production,uranium,nan,tonnes (metal content),1972,
Yugoslavia,production,uranium,nan,tonnes (metal content),1972,
Czech Republic,production,uranium,nan,tonnes (metal content),1972,
Kazakhstan,production,uranium,nan,tonnes (metal content),1972,
Pakistan,production,uranium,nan,tonnes (metal content),1972,
Romania,production,uranium,nan,tonnes (metal content),1972,
Russia,production,uranium,nan,tonnes (metal content),1972,
Ukraine,production,uranium,nan,tonnes (metal content),1972,
Uzbekistan,production,uranium,nan,tonnes (metal content),1972,
Malawi,production,uranium,nan,tonnes (metal content),1972,
Iran,production,uranium,nan,tonnes (metal content),1972,
Zambia,production,uranium,nan,tonnes (metal content),1972,
Argentina,production,uranium,nan,tonnes (metal content),1973,39.0
Australia,production,uranium,nan,tonnes (metal content),1973,
Canada,production,uranium,nan,tonnes (metal content),1973,3661.0
France,production,uranium,nan,tonnes (metal content),1973,1578.0
Gabon,production,uranium,nan,tonnes (metal content),1973,650.0
German Federal Republic,production,uranium,nan,tonnes (metal content),1973,
India,production,uranium,nan,tonnes (metal content),1973,
Namibia,production,uranium,nan,tonnes (metal content),1973,
Niger,production,uranium,nan,tonnes (metal content),1973,949.0
Portugal,production,uranium,nan,tonnes (metal content),1973,73.0
South Africa,production,uranium,nan,tonnes (metal content),1973,2623.0
Spain,production,uranium,nan,tonnes (metal content),1973,79.0
USA,production,uranium,nan,tonnes (metal content),1973,10182.0
Belgium,production,uranium,nan,tonnes (metal content),1973,
Brazil,production,uranium,nan,tonnes (metal content),1973,
China,production,uranium,nan,tonnes (metal content),1973,
Czechoslovakia,production,uranium,nan,tonnes (metal content),1973,
Germany,production,uranium,nan,tonnes (metal content),1973,
Hungary,production,uranium,nan,tonnes (metal content),1973,
Soviet Union,production,uranium,nan,tonnes (metal content),1973,
Yugoslavia,production,uranium,nan,tonnes (metal content),1973,
Czech Republic,production,uranium,nan,tonnes (metal content),1973,
Kazakhstan,production,uranium,nan,tonnes (metal content),1973,
Pakistan,production,uranium,nan,tonnes (metal content),1973,
Romania,production,uranium,nan,tonnes (metal content),1973,
Russia,production,uranium,nan,tonnes (metal content),1973,
Ukraine,production,uranium,nan,tonnes (metal content),1973,
Uzbekistan,production,uranium,nan,tonnes (metal content),1973,
Malawi,production,uranium,nan,tonnes (metal content),1973,
Iran,production,uranium,nan,tonnes (metal content),1973,
Zambia,production,uranium,nan,tonnes (metal content),1973,
Argentina,production,uranium,nan,tonnes (metal content),1974,32.0
Australia,production,uranium,nan,tonnes (metal content),1974,
Canada,production,uranium,nan,tonnes (metal content),1974,3689.0
France,production,uranium,nan,tonnes (metal content),1974,1716.0
Gabon,production,uranium,nan,tonnes (metal content),1974,770.0
German Federal Republic,production,uranium,nan,tonnes (metal content),1974,
India,production,uranium,nan,tonnes (metal content),1974,
Namibia,production,uranium,nan,tonnes (metal content),1974,
Niger,production,uranium,nan,tonnes (metal content),1974,1120.0
Portugal,production,uranium,nan,tonnes (metal content),1974,92.0
South Africa,production,uranium,nan,tonnes (metal content),1974,2712.0
Spain,production,uranium,nan,tonnes (metal content),1974,62.0
USA,production,uranium,nan,tonnes (metal content),1974,8868.0
Belgium,production,uranium,nan,tonnes (metal content),1974,
Brazil,production,uranium,nan,tonnes (metal content),1974,
China,production,uranium,nan,tonnes (metal content),1974,
Czechoslovakia,production,uranium,nan,tonnes (metal content),1974,
Germany,production,uranium,nan,tonnes (metal content),1974,
Hungary,production,uranium,nan,tonnes (metal content),1974,
Soviet Union,production,uranium,nan,tonnes (metal content),1974,
Yugoslavia,production,uranium,nan,tonnes (metal content),1974,
Czech Republic,production,uranium,nan,tonnes (metal content),1974,
Kazakhstan,production,uranium,nan,tonnes (metal content),1974,
Pakistan,production,uranium,nan,tonnes (metal content),1974,
Romania,production,uranium,nan,tonnes (metal content),1974,
Russia,production,uranium,nan,tonnes (metal content),1974,
Ukraine,production,uranium,nan,tonnes (metal content),1974,
Uzbekistan,production,uranium,nan,tonnes (metal content),1974,
Malawi,production,uranium,nan,tonnes (metal content),1974,
Iran,production,uranium,nan,tonnes (metal content),1974,
Zambia,production,uranium,nan,tonnes (metal content),1974,
Argentina,production,uranium,nan,tonnes (metal content),1975,32.0
Australia,production,uranium,nan,tonnes (metal content),1975,
Canada,production,uranium,nan,tonnes (metal content),1975,4679.0
France,production,uranium,nan,tonnes (metal content),1975,1730.0
Gabon,production,uranium,nan,tonnes (metal content),1975,930.0
German Federal Republic,production,uranium,nan,tonnes (metal content),1975,57.0
