Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
China,production,gallium_primary,nan,tonnes (metric),2000,
India,production,gallium_primary,nan,tonnes (metric),2000,
Japan,production,gallium_primary,nan,tonnes (metric),2000,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2000,
Russia,production,gallium_primary,nan,tonnes (metric),2000,
Germany,production,gallium_primary,nan,tonnes (metric),2000,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2000,
Ukraine,production,gallium_primary,nan,tonnes (metric),2000,
China,production,gallium_primary,nan,tonnes (metric),2001,
India,production,gallium_primary,nan,tonnes (metric),2001,
Japan,production,gallium_primary,nan,tonnes (metric),2001,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2001,
Russia,production,gallium_primary,nan,tonnes (metric),2001,
Germany,production,gallium_primary,nan,tonnes (metric),2001,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2001,
Ukraine,production,gallium_primary,nan,tonnes (metric),2001,
China,production,gallium_primary,nan,tonnes (metric),2002,
India,production,gallium_primary,nan,tonnes (metric),2002,
Japan,production,gallium_primary,nan,tonnes (metric),2002,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2002,
Russia,production,gallium_primary,nan,tonnes (metric),2002,
Germany,production,gallium_primary,nan,tonnes (metric),2002,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2002,
Ukraine,production,gallium_primary,nan,tonnes (metric),2002,
China,production,gallium_primary,nan,tonnes (metric),2003,
India,production,gallium_primary,nan,tonnes (metric),2003,
Japan,production,gallium_primary,nan,tonnes (metric),2003,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2003,
Russia,production,gallium_primary,nan,tonnes (metric),2003,
Germany,production,gallium_primary,nan,tonnes (metric),2003,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2003,
Ukraine,production,gallium_primary,nan,tonnes (metric),2003,
China,production,gallium_primary,nan,tonnes (metric),2004,
India,production,gallium_primary,nan,tonnes (metric),2004,
Japan,production,gallium_primary,nan,tonnes (metric),2004,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2004,
Russia,production,gallium_primary,nan,tonnes (metric),2004,
Germany,production,gallium_primary,nan,tonnes (metric),2004,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2004,
Ukraine,production,gallium_primary,nan,tonnes (metric),2004,
China,production,gallium_primary,nan,tonnes (metric),2005,
India,production,gallium_primary,nan,tonnes (metric),2005,
Japan,production,gallium_primary,nan,tonnes (metric),2005,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2005,
Russia,production,gallium_primary,nan,tonnes (metric),2005,
Germany,production,gallium_primary,nan,tonnes (metric),2005,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2005,
Ukraine,production,gallium_primary,nan,tonnes (metric),2005,
China,production,gallium_primary,nan,tonnes (metric),2006,
India,production,gallium_primary,nan,tonnes (metric),2006,
Japan,production,gallium_primary,nan,tonnes (metric),2006,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2006,
Russia,production,gallium_primary,nan,tonnes (metric),2006,
Germany,production,gallium_primary,nan,tonnes (metric),2006,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2006,
Ukraine,production,gallium_primary,nan,tonnes (metric),2006,
China,production,gallium_primary,nan,tonnes (metric),2007,
India,production,gallium_primary,nan,tonnes (metric),2007,
Japan,production,gallium_primary,nan,tonnes (metric),2007,
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2007,19.0
Russia,production,gallium_primary,nan,tonnes (metric),2007,
Germany,production,gallium_primary,nan,tonnes (metric),2007,
Korea (Rep. of),production,gallium_primary,nan,tonnes (metric),2007,
Ukraine,production,gallium_primary,nan,tonnes (metric),2007,
China,production,gallium_primary,nan,tonnes (metric),2008,
India,production,gallium_primary,nan,tonnes (metric),2008,
Japan,production,gallium_primary,nan,tonnes (metric),2008,7.0
Kazakhstan,production,gallium_primary,nan,tonnes (metric),2008,19.0
