Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
France,production,bromine,nan,kilograms,1970,
German Federal Republic,production,bromine,nan,kilograms,1970,
India,production,bromine,nan,kilograms,1970,
Israel,production,bromine,nan,kilograms,1970,
Italy,production,bromine,nan,kilograms,1970,
Japan,production,bromine,nan,kilograms,1970,
Soviet Union,production,bromine,nan,kilograms,1970,
Spain,production,bromine,nan,kilograms,1970,
USA,production,bromine,nan,kilograms,1970,
United Kingdom,production,bromine,nan,kilograms,1970,
China,production,bromine,nan,kilograms,1970,
Germany,production,bromine,nan,kilograms,1970,
Jordan,production,bromine,nan,kilograms,1970,
Russia,production,bromine,nan,kilograms,1970,
Ukraine,production,bromine,nan,kilograms,1970,
Azerbaijan,production,bromine,nan,kilograms,1970,
Turkmenistan,production,bromine,nan,kilograms,1970,
France,production,bromine,nan,kilograms,1971,
German Federal Republic,production,bromine,nan,kilograms,1971,
India,production,bromine,nan,kilograms,1971,
Israel,production,bromine,nan,kilograms,1971,
Italy,production,bromine,nan,kilograms,1971,
Japan,production,bromine,nan,kilograms,1971,
Soviet Union,production,bromine,nan,kilograms,1971,
Spain,production,bromine,nan,kilograms,1971,
USA,production,bromine,nan,kilograms,1971,
United Kingdom,production,bromine,nan,kilograms,1971,
China,production,bromine,nan,kilograms,1971,
Germany,production,bromine,nan,kilograms,1971,
Jordan,production,bromine,nan,kilograms,1971,
Russia,production,bromine,nan,kilograms,1971,
Ukraine,production,bromine,nan,kilograms,1971,
Azerbaijan,production,bromine,nan,kilograms,1971,
Turkmenistan,production,bromine,nan,kilograms,1971,
France,production,bromine,nan,kilograms,1972,
German Federal Republic,production,bromine,nan,kilograms,1972,
India,production,bromine,nan,kilograms,1972,
Israel,production,bromine,nan,kilograms,1972,
Italy,production,bromine,nan,kilograms,1972,
Japan,production,bromine,nan,kilograms,1972,
Soviet Union,production,bromine,nan,kilograms,1972,
Spain,production,bromine,nan,kilograms,1972,
USA,production,bromine,nan,kilograms,1972,
United Kingdom,production,bromine,nan,kilograms,1972,
China,production,bromine,nan,kilograms,1972,
Germany,production,bromine,nan,kilograms,1972,
Jordan,production,bromine,nan,kilograms,1972,
Russia,production,bromine,nan,kilograms,1972,
Ukraine,production,bromine,nan,kilograms,1972,
Azerbaijan,production,bromine,nan,kilograms,1972,
Turkmenistan,production,bromine,nan,kilograms,1972,
France,production,bromine,nan,kilograms,1973,
German Federal Republic,production,bromine,nan,kilograms,1973,
India,production,bromine,nan,kilograms,1973,
Israel,production,bromine,nan,kilograms,1973,
Italy,production,bromine,nan,kilograms,1973,
Japan,production,bromine,nan,kilograms,1973,
Soviet Union,production,bromine,nan,kilograms,1973,
Spain,production,bromine,nan,kilograms,1973,
USA,production,bromine,nan,kilograms,1973,
United Kingdom,production,bromine,nan,kilograms,1973,
China,production,bromine,nan,kilograms,1973,
Germany,production,bromine,nan,kilograms,1973,
Jordan,production,bromine,nan,kilograms,1973,
Russia,production,bromine,nan,kilograms,1973,
Ukraine,production,bromine,nan,kilograms,1973,
Azerbaijan,production,bromine,nan,kilograms,1973,
Turkmenistan,production,bromine,nan,kilograms,1973,
France,production,bromine,nan,kilograms,1974,15880000.0
German Federal Republic,production,bromine,nan,kilograms,1974,5253000.0
India,production,bromine,nan,kilograms,1974,270000.0
Israel,production,bromine,nan,kilograms,1974,18000000.0
Italy,production,bromine,nan,kilograms,1974,686000.0
Japan,production,bromine,nan,kilograms,1974,11400000.0
Soviet Union,production,bromine,nan,kilograms,1974,12700000.0
Spain,production,bromine,nan,kilograms,1974,420000.0
USA,production,bromine,nan,kilograms,1974,195995000.0
