Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,exports,molybdenum,Metal                                             ,1164.0
United Kingdom,exports,molybdenum,Ores & concentrates                               ,531.0
United Kingdom,exports,molybdenum,Oxides                                            ,0.0
United Kingdom,exports,molybdenum,Scrap,890.0
