Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,exports,diamond,Dust                                              ,18689126.0
United Kingdom,exports,diamond,Gem,
United Kingdom,exports,diamond,Gem,
United Kingdom,exports,diamond,Industrial                                        ,503444.0
United Kingdom,exports,diamond,Unsorted                                          ,638.0
