Country,Activity,Commodity,Sub-commodity,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
Austria,exports,vanadium,Pentoxide                                         ,,,,,,,,,,
Belgium-Luxembourg,exports,vanadium,Metal                                             ,0.0,32.0,186.0,15.0,139.0,337.0,95.0,,,
Belgium-Luxembourg,exports,vanadium,Pentoxide                                         ,143.0,134.0,35.0,83.0,598.0,451.0,465.0,291.0,116.0,202.0
Belgium-Luxembourg,exports,vanadium,Vanadiferous residues                             ,0.0,4775.0,1884.0,1163.0,4477.0,4685.0,7631.0,3095.0,3080.0,2765.0
Belgium-Luxembourg,exports,vanadium,Vanadium-titanium pig iron                        ,24.0,23.0,8.0,27.0,33.0,91.0,46.0,46.0,0.0,36.0
China,exports,vanadium,Pentoxide                                         ,600.0,2000.0,3000.0,3700.0,2100.0,3100.0,4700.0,4500.0,4900.0,3800.0
China,exports,vanadium,Vanadiferous residues                             ,700.0,5000.0,2600.0,5100.0,,,,,,
Denmark,exports,vanadium,Vanadium-titanium pig iron                        ,12.0,49.0,23.0,122.0,0.0,0.0,0.0,17.0,8.0,37.0
Finland,exports,vanadium,Pentoxide                                         ,3000.0,2000.0,1500.0,4000.0,4300.0,2600.0,1800.0,1500.0,,
France,exports,vanadium,Metal                                             ,0.0,54.0,23.0,98.0,237.0,120.0,94.0,0.0,58.0,1.0
France,exports,vanadium,Pentoxide                                         ,39.0,52.0,26.0,6.0,12.0,10.0,182.0,11.0,269.0,84.0
France,exports,vanadium,Vanadiferous residues                             ,168.0,112.0,56.0,40.0,100.0,181.0,323.0,96.0,529.0,134.0
France,exports,vanadium,Vanadium-titanium pig iron                        ,0.0,23.0,26.0,149.0,10.0,20.0,213.0,196.0,0.0,0.0
German Federal Republic,exports,vanadium,Metal                                             ,124.0,193.0,135.0,192.0,197.0,393.0,209.0,312.0,369.0,408.0
German Federal Republic,exports,vanadium,Pentoxide                                         ,,,,,,,700.0,504.0,447.0,155.0
German Federal Republic,exports,vanadium,Vanadiferous residues                             ,705.0,2175.0,889.0,1486.0,2005.0,4296.0,2735.0,3742.0,195.0,871.0
German Federal Republic,exports,vanadium,Vanadium-titanium pig iron                        ,,,0.0,0.0,0.0,377.0,272.0,75.0,75.0,90.0
Germany,exports,vanadium,Metal                                             ,,,,,,,,,,
Germany,exports,vanadium,Pentoxide                                         ,,,,,,,,,,
Germany,exports,vanadium,Vanadiferous residues                             ,,,,,,,,,,
Germany,exports,vanadium,Vanadium-titanium pig iron                        ,,,,,,,,,,
Italy,exports,vanadium,Vanadiferous residues                             ,0.0,1726.0,1484.0,1956.0,2534.0,1901.0,1238.0,657.0,3163.0,1887.0
Netherlands,exports,vanadium,Vanadiferous residues                             ,17.0,8.0,51.0,20.0,87.0,52.0,67.0,,,
Netherlands,exports,vanadium,Vanadium-titanium pig iron                        ,9.0,6.0,0.0,60.0,2.0,29.0,36.0,,,
South Africa,exports,vanadium,Metal                                             ,,,,,,,,,,
South Africa,exports,vanadium,Pentoxide                                         ,27085.0,22142.0,17347.0,15925.0,21798.0,22018.0,29726.0,26251.0,28281.0,29950.0
Soviet Union,exports,vanadium,Vanadiferous residues                             ,12000.0,12000.0,12500.0,11800.0,12000.0,12000.0,10000.0,10000.0,10890.0,10510.0
USA,exports,vanadium,Ores & concentrates                               ,74.0,90.0,92.0,105.0,,,,,,
USA,exports,vanadium,Pentoxide                                         ,662.0,318.0,1509.0,2385.0,3156.0,1385.0,1401.0,1369.0,1342.0,3171.0
United Kingdom,exports,vanadium,Metal                                             ,2.0,0.0,17.0,73.0,62.0,12.0,14.0,142.0,24.0,44.0
United Kingdom,exports,vanadium,Pentoxide                                         ,15.0,102.0,56.0,182.0,483.0,80.0,37.0,,,
