Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,exports,zinc,Ores & concentrates                               ,20848.0
United Kingdom,exports,zinc,Scrap                                             ,4443.0
United Kingdom,exports,zinc,Unwrought                                         ,3621.0
United Kingdom,exports,zinc,Unwrought alloys                                  ,14853.0
