Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,exports,titanium,Metal                                             ,9228.0
United Kingdom,exports,titanium,Oxides                                            ,220656.0
United Kingdom,exports,titanium,Titanium minerals                                 ,17.0
United Kingdom,exports,titanium,Unwrought,935.0
United Kingdom,exports,titanium,Wrought,5313.0
