Country,Activity,Commodity,Sub-commodity,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
Austria,exports,vanadium,Pentoxide                                         ,384.0,365.0,258.0,1149.0,163.0,817.0,472.0,,,
Belgium-Luxembourg,exports,vanadium,Pentoxide                                         ,66.0,18.0,21.0,25.0,13.0,176.0,60.0,4.0,28.0,8.0
Belgium-Luxembourg,exports,vanadium,Vanadiferous residues                             ,4433.0,7107.0,6157.0,3649.0,3533.0,779.0,6969.0,4097.0,6803.0,6395.0
Belgium-Luxembourg,exports,vanadium,Vanadium-titanium pig iron                        ,0.0,0.0,49.0,1.0,0.0,,16.0,149.0,,
China,exports,vanadium,Metal                                             ,,,,,,,,,,0.0
China,exports,vanadium,Pentoxide                                         ,3400.0,2100.0,4196.0,6752.0,7421.0,6457.0,4299.0,6465.0,7586.0,6167.0
China,exports,vanadium,Vanadiferous residues                             ,,,0.0,11123.0,16627.0,,11018.0,,,
Denmark,exports,vanadium,Vanadium-titanium pig iron                        ,38.0,348.0,199.0,1.0,16.0,39.0,135.0,13.0,67.0,108.0
France,exports,vanadium,Metal                                             ,3.0,29.0,1.0,1.0,21.0,3.0,,59.0,2.0,22.0
France,exports,vanadium,Pentoxide                                         ,35.0,43.0,140.0,0.0,361.0,178.0,17.0,2.0,86.0,322.0
France,exports,vanadium,Vanadiferous residues                             ,132.0,177.0,120.0,424.0,,,,,,
France,exports,vanadium,Vanadium-titanium pig iron                        ,6.0,100.0,16.0,,,,,,,
German Federal Republic,exports,vanadium,Metal                                             ,401.0,,,,,,,,,
German Federal Republic,exports,vanadium,Pentoxide                                         ,220.0,,,,,,,,,
German Federal Republic,exports,vanadium,Vanadiferous residues                             ,171.0,,,,,,,,,
German Federal Republic,exports,vanadium,Vanadium-titanium pig iron                        ,150.0,,,,,,,,,
Germany,exports,vanadium,Metal                                             ,,239.0,262.0,254.0,374.0,511.0,320.0,659.0,581.0,133.0
Germany,exports,vanadium,Pentoxide                                         ,,46.0,66.0,78.0,99.0,70.0,201.0,296.0,163.0,183.0
Germany,exports,vanadium,Vanadiferous residues                             ,,1507.0,1343.0,2596.0,122.0,360.0,566.0,364.0,189.0,282.0
Germany,exports,vanadium,Vanadium-titanium pig iron                        ,,51.0,77.0,47.0,,,,,,
India,exports,vanadium,Pentoxide                                         ,,,,,,,,,,15.0
Italy,exports,vanadium,Vanadiferous residues                             ,,36.0,282.0,625.0,123.0,,,55.0,1735.0,1748.0
Korea (Rep. of),exports,vanadium,Vanadiferous residues                             ,,,,,,,,,2925.0,4728.0
Mexico,exports,vanadium,Vanadiferous residues                             ,,,,2069.0,3142.0,2039.0,1556.0,1384.0,4298.0,2186.0
Netherlands,exports,vanadium,Pentoxide                                         ,,,,,50.0,59.0,,217.0,258.0,214.0
Netherlands,exports,vanadium,Vanadiferous residues                             ,,,,,,,,,,687.0
New Zealand,exports,vanadium,Vanadiferous residues                             ,,,2002.0,2403.0,5210.0,4000.0,,,,
Russia,exports,vanadium,Metal                                             ,,,,,,,15.0,61.0,51.0,35.0
Russia,exports,vanadium,Pentoxide                                         ,,,,,,,,4453.0,2430.0,7638.0
South Africa,exports,vanadium,Metal                                             ,240.0,150.0,,,,,,,,
South Africa,exports,vanadium,Pentoxide                                         ,26789.0,24956.0,13303.0,9688.0,12427.0,12736.0,14322.0,15723.0,17531.0,15871.0
Soviet Union,exports,vanadium,Vanadiferous residues                             ,6600.0,,,,,,,,,
Taiwan,exports,vanadium,Pentoxide                                         ,,,,,,,,,21.0,80.0
USA,exports,vanadium,Metal                                             ,,,,,,247.0,157.0,155.0,346.0,322.0
USA,exports,vanadium,Pentoxide                                         ,2570.0,1805.0,1126.0,1058.0,1389.0,1244.0,2974.0,1108.0,1165.0,647.0
United Kingdom,exports,vanadium,Metal                                             ,22.0,31.0,36.0,16.0,31.0,1.0,7.0,188.0,,
United Kingdom,exports,vanadium,Pentoxide                                         ,,,21.0,226.0,100.0,87.0,22.0,37.0,103.0,966.0
United Kingdom,exports,vanadium,Vanadiferous residues                             ,,,217.0,234.0,75.0,1101.0,0.0,252.0,358.0,
