Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Australia,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Australia,exports,zirconium,nan,tonnes (metric),1970,386595.0
France,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
France,exports,zirconium,Metal                                             ,tonnes (metric),1970,
German Federal Republic,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
German Federal Republic,exports,zirconium,Metal                                             ,tonnes (metric),1970,
German Federal Republic,exports,zirconium,nan,tonnes (metric),1970,1319.0
Italy,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Malaysia,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Malaysia,exports,zirconium,nan,tonnes (metric),1970,839.0
Netherlands,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
South Africa,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
South Africa,exports,zirconium,nan,tonnes (metric),1970,0.0
Thailand,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Thailand,exports,zirconium,nan,tonnes (metric),1970,2510.0
USA,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
USA,exports,zirconium,Metal                                             ,tonnes (metric),1970,
USA,exports,zirconium,nan,tonnes (metric),1970,3974.0
United Kingdom,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
United Kingdom,exports,zirconium,nan,tonnes (metric),1970,1133.0
Belgium-Luxembourg,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Belgium-Luxembourg,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Brazil,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Germany,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Germany,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Italy,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Spain,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Spain,exports,zirconium,Zirconium sand                                    ,tonnes (metric),1970,
Sweden,exports,zirconium,Metal                                             ,tonnes (metric),1970,
United Kingdom,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Australia,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Canada,exports,zirconium,Metal                                             ,tonnes (metric),1970,
China,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
China,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Estonia,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Estonia,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Hong Kong,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
India,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
India,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Indonesia,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Japan,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Netherlands,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Norway,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Portugal,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Russia,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Russia,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Taiwan,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Taiwan,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Ukraine,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Belgium,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Belgium,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Slovenia,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Spain,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Sri Lanka,exports,zirconium,Concentrates                                      ,tonnes (metric),1970,
Czech Republic,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Denmark,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Norway,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Poland,exports,zirconium,Metal                                             ,tonnes (metric),1970,
Australia,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Australia,exports,zirconium,nan,tonnes (metric),1971,367214.0
France,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
France,exports,zirconium,Metal                                             ,tonnes (metric),1971,
German Federal Republic,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
German Federal Republic,exports,zirconium,Metal                                             ,tonnes (metric),1971,
German Federal Republic,exports,zirconium,nan,tonnes (metric),1971,1223.0
Italy,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Malaysia,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Malaysia,exports,zirconium,nan,tonnes (metric),1971,2746.0
Netherlands,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
South Africa,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
South Africa,exports,zirconium,nan,tonnes (metric),1971,25.0
Thailand,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Thailand,exports,zirconium,nan,tonnes (metric),1971,
USA,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
USA,exports,zirconium,Metal                                             ,tonnes (metric),1971,
USA,exports,zirconium,nan,tonnes (metric),1971,8554.0
United Kingdom,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
United Kingdom,exports,zirconium,nan,tonnes (metric),1971,216.0
Belgium-Luxembourg,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Belgium-Luxembourg,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Brazil,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Germany,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Germany,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Italy,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Spain,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Spain,exports,zirconium,Zirconium sand                                    ,tonnes (metric),1971,
Sweden,exports,zirconium,Metal                                             ,tonnes (metric),1971,
United Kingdom,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Australia,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Canada,exports,zirconium,Metal                                             ,tonnes (metric),1971,
China,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
China,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Estonia,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Estonia,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Hong Kong,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
India,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
India,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Indonesia,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Japan,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Netherlands,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Norway,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Portugal,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Russia,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Russia,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Taiwan,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Taiwan,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Ukraine,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Belgium,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Belgium,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Slovenia,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Spain,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Sri Lanka,exports,zirconium,Concentrates                                      ,tonnes (metric),1971,
Czech Republic,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Denmark,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Norway,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Poland,exports,zirconium,Metal                                             ,tonnes (metric),1971,
Australia,exports,zirconium,Concentrates                                      ,tonnes (metric),1972,
Australia,exports,zirconium,nan,tonnes (metric),1972,385607.0
France,exports,zirconium,Concentrates                                      ,tonnes (metric),1972,
France,exports,zirconium,Metal                                             ,tonnes (metric),1972,
German Federal Republic,exports,zirconium,Concentrates                                      ,tonnes (metric),1972,
