Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Australia,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
Austria,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,140.0
Austria,exports,antimony,Sulphide                                          ,tonnes (metric),1970,225.0
Bolivia,exports,antimony,Metal                                             ,tonnes (metric),1970,
Bolivia,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,11576.0
Bolivia,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Burma,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
China,exports,antimony,Metal                                             ,tonnes (metric),1970,
China,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
China,exports,antimony,Oxide                                             ,tonnes (metric),1970,
France,exports,antimony,Crude & regulus,tonnes (metric),1970,97.0
France,exports,antimony,Metal                                             ,tonnes (metric),1970,
France,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
France,exports,antimony,Oxide                                             ,tonnes (metric),1970,
German Federal Republic,exports,antimony,Metal                                             ,tonnes (metric),1970,
German Federal Republic,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,0.0
German Federal Republic,exports,antimony,Oxide                                             ,tonnes (metric),1970,248.0
German Federal Republic,exports,antimony,Regulus,tonnes (metric),1970,146.0
Guatemala,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
Italy,exports,antimony,Metal                                             ,tonnes (metric),1970,
Italy,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Italy,exports,antimony,Regulus,tonnes (metric),1970,826.0
Japan,exports,antimony,Metal                                             ,tonnes (metric),1970,
Mexico,exports,antimony,Metal                                             ,tonnes (metric),1970,
Mexico,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,15670.0
Mexico,exports,antimony,Refined & regulus,tonnes (metric),1970,167.0
Morocco,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,3383.0
Netherlands,exports,antimony,Metal                                             ,tonnes (metric),1970,
Netherlands,exports,antimony,Oxide                                             ,tonnes (metric),1970,124.0
Netherlands,exports,antimony,Regulus,tonnes (metric),1970,95.0
Peru,exports,antimony,Metal                                             ,tonnes (metric),1970,
Peru,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,871.0
South Africa,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,26780.0
South Africa,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Soviet Union,exports,antimony,Metal                                             ,tonnes (metric),1970,
Soviet Union,exports,antimony,Regulus,tonnes (metric),1970,900.0
Spain,exports,antimony,Metal                                             ,tonnes (metric),1970,
Sweden,exports,antimony,Metal                                             ,tonnes (metric),1970,
Sweden,exports,antimony,Regulus,tonnes (metric),1970,31.0
Thailand,exports,antimony,Metal                                             ,tonnes (metric),1970,
Thailand,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,3298.0
Turkey,exports,antimony,Metal                                             ,tonnes (metric),1970,
Turkey,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,1823.0
Turkey,exports,antimony,Sulphide                                          ,tonnes (metric),1970,510.0
USA,exports,antimony,Metal                                             ,tonnes (metric),1970,493.0
USA,exports,antimony,Oxide                                             ,tonnes (metric),1970,394.0
United Kingdom,exports,antimony,Metal                                             ,tonnes (metric),1970,
United Kingdom,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
United Kingdom,exports,antimony,Oxide                                             ,tonnes (metric),1970,
United Kingdom,exports,antimony,Refined & regulus,tonnes (metric),1970,979.0
Yugoslavia,exports,antimony,Metal                                             ,tonnes (metric),1970,
Yugoslavia,exports,antimony,Regulus,tonnes (metric),1970,1259.0
Belgium-Luxembourg,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Canada,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
China,exports,antimony,Sulphide                                          ,tonnes (metric),1970,
Germany,exports,antimony,Metal                                             ,tonnes (metric),1970,
Germany,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Italy,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
Soviet Union,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Spain,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Sweden,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
USA,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
Zimbabwe,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
Austria,exports,antimony,Metal                                             ,tonnes (metric),1970,
Belgium-Luxembourg,exports,antimony,Metal                                             ,tonnes (metric),1970,
Estonia,exports,antimony,Metal                                             ,tonnes (metric),1970,
Estonia,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Greece,exports,antimony,Metal                                             ,tonnes (metric),1970,
Hong Kong,exports,antimony,Metal                                             ,tonnes (metric),1970,
India,exports,antimony,Metal                                             ,tonnes (metric),1970,
India,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Indonesia,exports,antimony,Ores & concentrates                               ,tonnes (metric),1970,
Japan,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Kazakhstan,exports,antimony,Metal                                             ,tonnes (metric),1970,
Korea (Rep. of),exports,antimony,Metal                                             ,tonnes (metric),1970,
Korea (Rep. of),exports,antimony,Oxide                                             ,tonnes (metric),1970,
Kyrgyzstan,exports,antimony,Metal                                             ,tonnes (metric),1970,
Kyrgyzstan,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Mexico,exports,antimony,Oxide                                             ,tonnes (metric),1970,
Portugal,exports,antimony,Metal                                             ,tonnes (metric),1970,
Russia,exports,antimony,Metal                                             ,tonnes (metric),1970,
