Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Algeria,imports,barytes,Barium minerals,tonnes (metric),1970,
Algeria,imports,barytes,Barytes,tonnes (metric),1970,
Argentina,imports,barytes,Barium minerals,tonnes (metric),1970,
Australia,imports,barytes,Barium minerals,tonnes (metric),1970,2158.0
Australia,imports,barytes,Barytes,tonnes (metric),1970,2158.0
Austria,imports,barytes,Barium minerals,tonnes (metric),1970,8214.0
Belgium-Luxembourg,imports,barytes,Barium minerals,tonnes (metric),1970,6464.0
Brazil,imports,barytes,Barium minerals,tonnes (metric),1970,30.0
Brazil,imports,barytes,Barytes,tonnes (metric),1970,30.0
Cameroon,imports,barytes,Barium minerals,tonnes (metric),1970,
Cameroon,imports,barytes,Barytes,tonnes (metric),1970,
Canada,imports,barytes,Barium minerals,tonnes (metric),1970,6827.0
Canada,imports,barytes,Barytes,tonnes (metric),1970,6827.0
Colombia,imports,barytes,Barium minerals,tonnes (metric),1970,
Denmark,imports,barytes,Barium minerals,tonnes (metric),1970,813.0
Finland,imports,barytes,Barium minerals,tonnes (metric),1970,526.0
France,imports,barytes,Barium minerals,tonnes (metric),1970,87414.0
Gabon,imports,barytes,Barium minerals,tonnes (metric),1970,1830.0
German Federal Republic,imports,barytes,Barium minerals,tonnes (metric),1970,97399.0
Greece,imports,barytes,Barium minerals,tonnes (metric),1970,
Hong Kong,imports,barytes,Barium minerals,tonnes (metric),1970,
Hungary,imports,barytes,Barium minerals,tonnes (metric),1970,
Indonesia,imports,barytes,Barium minerals,tonnes (metric),1970,24609.0
Iran,imports,barytes,Barium minerals,tonnes (metric),1970,
Iraq,imports,barytes,Barium minerals,tonnes (metric),1970,154.0
Iraq,imports,barytes,Barytes,tonnes (metric),1970,154.0
"Ireland, Republic of",imports,barytes,Barium minerals,tonnes (metric),1970,
Israel,imports,barytes,Barium minerals,tonnes (metric),1970,3394.0
Italy,imports,barytes,Barium minerals,tonnes (metric),1970,24772.0
Ivory Coast,imports,barytes,Barium minerals,tonnes (metric),1970,
Ivory Coast,imports,barytes,Barytes,tonnes (metric),1970,
Japan,imports,barytes,Barium minerals,tonnes (metric),1970,28946.0
Japan,imports,barytes,Barytes,tonnes (metric),1970,28946.0
Malaysia,imports,barytes,Barium minerals,tonnes (metric),1970,1444.0
Malaysia,imports,barytes,Barytes,tonnes (metric),1970,1444.0
Mexico,imports,barytes,Barium minerals,tonnes (metric),1970,
Netherlands,imports,barytes,Barium minerals,tonnes (metric),1970,26584.0
New Zealand,imports,barytes,Barium minerals,tonnes (metric),1970,5902.0
Norway,imports,barytes,Barium minerals,tonnes (metric),1970,20795.0
Philippines,imports,barytes,Barium minerals,tonnes (metric),1970,140.0
Poland,imports,barytes,Barium minerals,tonnes (metric),1970,25376.0
Poland,imports,barytes,Barytes,tonnes (metric),1970,25376.0
Portugal,imports,barytes,Barium minerals,tonnes (metric),1970,241.0
Romania,imports,barytes,Barium minerals,tonnes (metric),1970,6092.0
Romania,imports,barytes,Barytes,tonnes (metric),1970,6092.0
Saudi Arabia,imports,barytes,Barium minerals,tonnes (metric),1970,
Senegal,imports,barytes,Barium minerals,tonnes (metric),1970,925.0
Senegal,imports,barytes,Barytes,tonnes (metric),1970,925.0
Singapore,imports,barytes,Barium minerals,tonnes (metric),1970,
South Africa,imports,barytes,Barium minerals,tonnes (metric),1970,1758.0
South Africa,imports,barytes,Barytes,tonnes (metric),1970,1758.0
Soviet Union,imports,barytes,Barium minerals,tonnes (metric),1970,151800.0
Soviet Union,imports,barytes,Barytes,tonnes (metric),1970,151800.0
Spain,imports,barytes,Barium minerals,tonnes (metric),1970,898.0
Spain,imports,barytes,Barytes,tonnes (metric),1970,898.0
Sweden,imports,barytes,Barium minerals,tonnes (metric),1970,2099.0
Switzerland,imports,barytes,Barium minerals,tonnes (metric),1970,2606.0
Syria,imports,barytes,Barium minerals,tonnes (metric),1970,2080.0
Taiwan,imports,barytes,Barium minerals,tonnes (metric),1970,
Taiwan,imports,barytes,Barytes,tonnes (metric),1970,
Trinidad & Tobago,imports,barytes,Barium minerals,tonnes (metric),1970,7010.0
Trinidad & Tobago,imports,barytes,Barytes,tonnes (metric),1970,7010.0
Tunisia,imports,barytes,Barium minerals,tonnes (metric),1970,2845.0
Tunisia,imports,barytes,Barytes,tonnes (metric),1970,2845.0
USA,imports,barytes,Barium minerals,tonnes (metric),1970,641638.0
United Arab Emirates,imports,barytes,Barium minerals,tonnes (metric),1970,
United Kingdom,imports,barytes,Barium minerals,tonnes (metric),1970,65664.0
Venezuela,imports,barytes,Barium minerals,tonnes (metric),1970,20656.0
Venezuela,imports,barytes,Barytes,tonnes (metric),1970,20656.0
Yugoslavia,imports,barytes,Barium minerals,tonnes (metric),1970,
Yugoslavia,imports,barytes,Barytes,tonnes (metric),1970,
Abu Dhabi,imports,barytes,Barium minerals,tonnes (metric),1970,
Abu Dhabi,imports,barytes,Barytes,tonnes (metric),1970,
Albania,imports,barytes,Barium minerals,tonnes (metric),1970,
Albania,imports,barytes,Barytes,tonnes (metric),1970,
Argentina,imports,barytes,Barytes,tonnes (metric),1970,
Austria,imports,barytes,Barytes,tonnes (metric),1970,
Belgium-Luxembourg,imports,barytes,Barytes,tonnes (metric),1970,
Colombia,imports,barytes,Barytes,tonnes (metric),1970,
Denmark,imports,barytes,Barytes,tonnes (metric),1970,
Ecuador,imports,barytes,Barium minerals,tonnes (metric),1970,
Ecuador,imports,barytes,Barytes,tonnes (metric),1970,
Finland,imports,barytes,Barytes,tonnes (metric),1970,
France,imports,barytes,Barytes,tonnes (metric),1970,
Gabon,imports,barytes,Barytes,tonnes (metric),1970,
German Federal Republic,imports,barytes,Barytes,tonnes (metric),1970,
Germany,imports,barytes,Barium minerals,tonnes (metric),1970,
Germany,imports,barytes,Barytes,tonnes (metric),1970,
Greece,imports,barytes,Barytes,tonnes (metric),1970,
Hong Kong,imports,barytes,Barytes,tonnes (metric),1970,
Hungary,imports,barytes,Barytes,tonnes (metric),1970,
Indonesia,imports,barytes,Barytes,tonnes (metric),1970,
"Ireland, Republic of",imports,barytes,Barytes,tonnes (metric),1970,
Italy,imports,barytes,Barytes,tonnes (metric),1970,
Kenya,imports,barytes,Barium minerals,tonnes (metric),1970,
Korea (Rep. of),imports,barytes,Barium minerals,tonnes (metric),1970,
Korea (Rep. of),imports,barytes,Barytes,tonnes (metric),1970,
Mexico,imports,barytes,Barytes,tonnes (metric),1970,
Netherlands,imports,barytes,Barytes,tonnes (metric),1970,
New Zealand,imports,barytes,Barytes,tonnes (metric),1970,
Norway,imports,barytes,Barytes,tonnes (metric),1970,
Philippines,imports,barytes,Barytes,tonnes (metric),1970,
Portugal,imports,barytes,Barytes,tonnes (metric),1970,
Saudi Arabia,imports,barytes,Barytes,tonnes (metric),1970,
Singapore,imports,barytes,Barytes,tonnes (metric),1970,
Sweden,imports,barytes,Barytes,tonnes (metric),1970,
Switzerland,imports,barytes,Barytes,tonnes (metric),1970,
Syria,imports,barytes,Barytes,tonnes (metric),1970,
Thailand,imports,barytes,Barium minerals,tonnes (metric),1970,
Thailand,imports,barytes,Barytes,tonnes (metric),1970,
USA,imports,barytes,Barytes,tonnes (metric),1970,
United Kingdom,imports,barytes,Barytes,tonnes (metric),1970,
Azerbaijan,imports,barytes,Barium minerals,tonnes (metric),1970,
Azerbaijan,imports,barytes,Barytes,tonnes (metric),1970,
Belarus,imports,barytes,Barium minerals,tonnes (metric),1970,
China,imports,barytes,Barium minerals,tonnes (metric),1970,
Congo,imports,barytes,Barium minerals,tonnes (metric),1970,
Croatia,imports,barytes,Barium minerals,tonnes (metric),1970,
Croatia,imports,barytes,Barytes,tonnes (metric),1970,
Czech Republic,imports,barytes,Barium minerals,tonnes (metric),1970,
Dubai,imports,barytes,Barium minerals,tonnes (metric),1970,
Georgia,imports,barytes,Barium minerals,tonnes (metric),1970,
Ghana,imports,barytes,Barium minerals,tonnes (metric),1970,
Greece,imports,barytes,Witherite,tonnes (metric),1970,
India,imports,barytes,Barium minerals,tonnes (metric),1970,
Indonesia,imports,barytes,Witherite,tonnes (metric),1970,
Jordan,imports,barytes,Barium minerals,tonnes (metric),1970,
Kazakhstan,imports,barytes,Barium minerals,tonnes (metric),1970,
Lebanon,imports,barytes,Barium minerals,tonnes (metric),1970,
Lebanon,imports,barytes,Barytes,tonnes (metric),1970,
Netherlands,imports,barytes,Witherite,tonnes (metric),1970,
Nigeria,imports,barytes,Barium minerals,tonnes (metric),1970,
Oman,imports,barytes,Barium minerals,tonnes (metric),1970,
Oman,imports,barytes,Barytes,tonnes (metric),1970,
Oman,imports,barytes,Witherite,tonnes (metric),1970,
Romania,imports,barytes,Witherite,tonnes (metric),1970,
Russia,imports,barytes,Barium minerals,tonnes (metric),1970,
Russia,imports,barytes,Barytes,tonnes (metric),1970,
Russia,imports,barytes,Witherite,tonnes (metric),1970,
Slovakia,imports,barytes,Barium minerals,tonnes (metric),1970,
Slovakia,imports,barytes,Barytes,tonnes (metric),1970,
Slovenia,imports,barytes,Barium minerals,tonnes (metric),1970,
Tunisia,imports,barytes,Witherite,tonnes (metric),1970,
Turkey,imports,barytes,Barium minerals,tonnes (metric),1970,
Argentina,imports,barytes,Witherite,tonnes (metric),1970,
Belarus,imports,barytes,Barytes,tonnes (metric),1970,
Belgium,imports,barytes,Barium minerals,tonnes (metric),1970,
Botswana,imports,barytes,Barium minerals,tonnes (metric),1970,
Bulgaria,imports,barytes,Barium minerals,tonnes (metric),1970,
Canada,imports,barytes,Witherite,tonnes (metric),1970,
Cyprus,imports,barytes,Barium minerals,tonnes (metric),1970,
Jordan,imports,barytes,Barytes,tonnes (metric),1970,
Luxembourg,imports,barytes,Barium minerals,tonnes (metric),1970,
