Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Albania,imports,fluorspar,nan,tonnes (metric),1970,
Algeria,imports,fluorspar,nan,tonnes (metric),1970,
Australia,imports,fluorspar,nan,tonnes (metric),1970,20183.0
Austria,imports,fluorspar,nan,tonnes (metric),1970,13666.0
Belgium-Luxembourg,imports,fluorspar,nan,tonnes (metric),1970,17266.0
Brazil,imports,fluorspar,nan,tonnes (metric),1970,
Bulgaria,imports,fluorspar,nan,tonnes (metric),1970,
Canada,imports,fluorspar,nan,tonnes (metric),1970,85894.0
Chile,imports,fluorspar,nan,tonnes (metric),1970,1334.0
Costa Rica,imports,fluorspar,nan,tonnes (metric),1970,
Denmark,imports,fluorspar,nan,tonnes (metric),1970,3780.0
Egypt,imports,fluorspar,nan,tonnes (metric),1970,
Finland,imports,fluorspar,nan,tonnes (metric),1970,7462.0
France,imports,fluorspar,nan,tonnes (metric),1970,12567.0
German Federal Republic,imports,fluorspar,nan,tonnes (metric),1970,268560.0
Greece,imports,fluorspar,nan,tonnes (metric),1970,
Hong Kong,imports,fluorspar,nan,tonnes (metric),1970,
India,imports,fluorspar,nan,tonnes (metric),1970,9660.0
Iran,imports,fluorspar,nan,tonnes (metric),1970,
Italy,imports,fluorspar,nan,tonnes (metric),1970,59816.0
Japan,imports,fluorspar,nan,tonnes (metric),1970,520800.0
Jordan,imports,fluorspar,nan,tonnes (metric),1970,
Korea (Rep. of),imports,fluorspar,nan,tonnes (metric),1970,
Malaysia,imports,fluorspar,nan,tonnes (metric),1970,
Netherlands,imports,fluorspar,nan,tonnes (metric),1970,35559.0
New Zealand,imports,fluorspar,nan,tonnes (metric),1970,
Norway,imports,fluorspar,nan,tonnes (metric),1970,24967.0
Philippines,imports,fluorspar,nan,tonnes (metric),1970,
Poland,imports,fluorspar,nan,tonnes (metric),1970,23130.0
Romania,imports,fluorspar,nan,tonnes (metric),1970,24101.0
Singapore,imports,fluorspar,nan,tonnes (metric),1970,
South Africa,imports,fluorspar,nan,tonnes (metric),1970,
Soviet Union,imports,fluorspar,nan,tonnes (metric),1970,144700.0
Sweden,imports,fluorspar,nan,tonnes (metric),1970,16126.0
Taiwan,imports,fluorspar,nan,tonnes (metric),1970,
Thailand,imports,fluorspar,nan,tonnes (metric),1970,
Trinidad & Tobago,imports,fluorspar,nan,tonnes (metric),1970,
Tunisia,imports,fluorspar,nan,tonnes (metric),1970,
Turkey,imports,fluorspar,nan,tonnes (metric),1970,1731.0
USA,imports,fluorspar,nan,tonnes (metric),1970,990934.0
United Kingdom,imports,fluorspar,nan,tonnes (metric),1970,200.0
Venezuela,imports,fluorspar,nan,tonnes (metric),1970,1685.0
Yugoslavia,imports,fluorspar,nan,tonnes (metric),1970,6813.0
Germany,imports,fluorspar,nan,tonnes (metric),1970,
Hungary,imports,fluorspar,nan,tonnes (metric),1970,
Indonesia,imports,fluorspar,nan,tonnes (metric),1970,
"Ireland, Republic of",imports,fluorspar,nan,tonnes (metric),1970,
Mexico,imports,fluorspar,nan,tonnes (metric),1970,
Panama,imports,fluorspar,nan,tonnes (metric),1970,
Peru,imports,fluorspar,nan,tonnes (metric),1970,
Portugal,imports,fluorspar,nan,tonnes (metric),1970,
Saudi Arabia,imports,fluorspar,nan,tonnes (metric),1970,
Spain,imports,fluorspar,nan,tonnes (metric),1970,
Switzerland,imports,fluorspar,nan,tonnes (metric),1970,
Syria,imports,fluorspar,nan,tonnes (metric),1970,
Belarus,imports,fluorspar,nan,tonnes (metric),1970,
