Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,imports,coal,Anthracite                                        ,52152.0
United Kingdom,imports,coal,Briquettes                                        ,11438.0
United Kingdom,imports,coal,Lignite                                           ,217.0
United Kingdom,imports,coal,Other coal                                        ,3635890.0
United Kingdom,imports,coal,,3688042.0
