Country,Activity,Commodity,Sub-commodity,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
Austria,imports,tantalum_and_niobium,Tantalum,0.0,10.0,18.0,13.0,14.0,9.0,12.0,19.0,15.0,43.0
Belgium-Luxembourg,imports,tantalum_and_niobium,Niobium,,,,,,23.0,17.0,4.0,10.0,10.0
Belgium-Luxembourg,imports,tantalum_and_niobium,Niobium & tantalum ores,,,,,,246.0,944.0,1984.0,1952.0,2245.0
France,imports,tantalum_and_niobium,Niobium,84.0,3.0,2.0,3.0,1.0,3.0,1.0,,11.0,5.0
France,imports,tantalum_and_niobium,Niobium & tantalum ores,723.0,515.0,619.0,814.0,1081.0,1241.0,196.0,11.0,25.0,0.0
France,imports,tantalum_and_niobium,Tantalum,18.0,15.0,19.0,26.0,34.0,21.0,24.0,18.0,30.0,52.0
German Federal Republic,imports,tantalum_and_niobium,Niobium,2.0,14.0,5.0,5.0,12.0,5.0,3.0,4.0,11.0,22.0
German Federal Republic,imports,tantalum_and_niobium,Niobium & tantalum ores,2930.0,1181.0,2296.0,3357.0,2985.0,2097.0,1651.0,1557.0,870.0,1458.0
German Federal Republic,imports,tantalum_and_niobium,Tantalum,69.0,69.0,55.0,97.0,88.0,137.0,125.0,219.0,251.0,252.0
Italy,imports,tantalum_and_niobium,Niobium,5.0,0.0,3.0,7.0,1.0,10.0,10.0,6.0,1.0,1.0
Italy,imports,tantalum_and_niobium,Niobium & tantalum ores,9.0,179.0,110.0,171.0,544.0,235.0,5.0,0.0,1818.0,449.0
Italy,imports,tantalum_and_niobium,Tantalum,6.0,9.0,9.0,14.0,15.0,14.0,4.0,9.0,8.0,7.0
Japan,imports,tantalum_and_niobium,Niobium,1119.0,1230.0,1479.0,2207.0,1900.0,2350.0,1813.0,1751.0,1858.0,1659.0
Japan,imports,tantalum_and_niobium,Tantalum,43.0,23.0,23.0,49.0,66.0,21.0,54.0,53.0,54.0,77.0
Japan,imports,tantalum_and_niobium,Tantalum ores & concentrates,115.0,105.0,59.0,84.0,109.0,62.0,62.0,170.0,128.0,304.0
Malaysia,imports,tantalum_and_niobium,Tantalum,,,35.0,16.0,5.0,20.0,5.0,13.0,41.0,0.0
Netherlands,imports,tantalum_and_niobium,Tantalum,7.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0
Singapore,imports,tantalum_and_niobium,Tantalum ores & concentrates,,,,,,,,,0.0,143.0
Singapore,imports,tantalum_and_niobium,Tin slags,,,,,,,,,9428.0,17563.0
Thailand,imports,tantalum_and_niobium,Tantalum ores & concentrates,6.0,5.0,20.0,10.0,15.0,,,,,
USA,imports,tantalum_and_niobium,Niobium,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0
USA,imports,tantalum_and_niobium,Niobium concentrates,2594.0,1385.0,707.0,596.0,718.0,383.0,1800.0,1506.0,,1708.0
USA,imports,tantalum_and_niobium,Niobium ores & concentrates,,,,,,,,,1941.0,
USA,imports,tantalum_and_niobium,Tantalum,23.0,18.0,34.0,46.0,84.0,30.0,47.0,105.0,102.0,106.0
USA,imports,tantalum_and_niobium,Tantalum concentrates,474.0,535.0,208.0,194.0,357.0,286.0,1160.0,637.0,677.0,695.0
USA,imports,tantalum_and_niobium,Tin slags,4661.0,4111.0,4404.0,3904.0,,,,,,
USA,imports,tantalum_and_niobium,"Tin slags, Nb content",323.0,342.0,248.0,274.0,209.0,65.0,134.0,399.0,198.0,514.0
USA,imports,tantalum_and_niobium,"Tin slags, Ta content",260.0,270.0,283.0,326.0,345.0,107.0,195.0,578.0,307.0,517.0
United Kingdom,imports,tantalum_and_niobium,Niobium,,,,,,3.0,2.0,4.0,7.0,36.0
United Kingdom,imports,tantalum_and_niobium,Niobium & tantalum ores,2950.0,962.0,1823.0,2588.0,1677.0,1666.0,1349.0,610.0,466.0,621.0
United Kingdom,imports,tantalum_and_niobium,Tantalum,44.0,22.0,27.0,68.0,59.0,29.0,57.0,115.0,105.0,75.0
