Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,imports,lead,Ores & concentrates                               ,748.0
United Kingdom,imports,lead,Scrap                                             ,2000.0
United Kingdom,imports,lead,Unwrought alloys                                  ,108.0
