Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,imports,antimony,Metal                                             ,191.0
United Kingdom,imports,antimony,Ores & concentrates                               ,0.0
United Kingdom,imports,antimony,Oxide                                             ,1375.0
