Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,imports,platinum_group_metals,Other platinum group metals,10313.0
United Kingdom,imports,platinum_group_metals,Other platinum metals                             ,10313.0
United Kingdom,imports,platinum_group_metals,Palladium                                         ,85737.0
United Kingdom,imports,platinum_group_metals,Platinum                                          ,99710.0
United Kingdom,imports,platinum_group_metals,Waste & scrap                                     ,628314.0
