Country,Activity,Commodity,Sub-commodity,2020
United Kingdom,imports,potash,Chloride                                          ,426057.0
United Kingdom,imports,potash,Other potassic fertilisers                        ,622.0
United Kingdom,imports,potash,Sulphate                                          ,12087.0
