Country,Activity,Commodity,Sub-commodity,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
Australia,imports,cadmium,,,,70.0,15.0,,,,,,
Austria,imports,cadmium,,15.0,6.0,6.0,6.0,6.0,1.0,2.0,6.0,4.0,3.0
Belgium-Luxembourg,imports,cadmium,,719.0,903.0,1070.0,1258.0,1477.0,978.0,1376.0,1146.0,1032.0,1166.0
Brazil,imports,cadmium,Metal                                             ,,,,,,,,,55.0,248.0
Brazil,imports,cadmium,Oxide                                             ,,,,,,,,,181.0,108.0
Brazil,imports,cadmium,,56.0,89.0,101.0,102.0,175.0,74.0,153.0,154.0,,
Czechoslovakia,imports,cadmium,,,,,,,,,279.0,369.0,251.0
Denmark,imports,cadmium,,23.0,7.0,8.0,6.0,7.0,5.0,9.0,11.0,10.0,9.0
France,imports,cadmium,Metal                                             ,,,,,,697.0,559.0,625.0,649.0,735.0
France,imports,cadmium,Sulphide                                          ,20.0,11.0,33.0,67.0,38.0,21.0,40.0,55.0,54.0,68.0
France,imports,cadmium,,606.0,488.0,569.0,613.0,937.0,,,,,
German Federal Republic,imports,cadmium,Metal                                             ,,,,,,631.0,1136.0,988.0,994.0,1165.0
German Federal Republic,imports,cadmium,Oxide                                             ,210.0,231.0,341.0,451.0,332.0,248.0,503.0,410.0,428.0,539.0
German Federal Republic,imports,cadmium,,1224.0,961.0,1260.0,1249.0,1093.0,,,,,
India,imports,cadmium,,2.0,222.0,227.0,46.0,4.0,5.0,0.0,6.0,66.0,61.0
Italy,imports,cadmium,Metal                                             ,,,,,,143.0,259.0,148.0,179.0,88.0
Italy,imports,cadmium,Sulphide                                          ,26.0,35.0,34.0,59.0,36.0,20.0,28.0,19.0,35.0,15.0
Italy,imports,cadmium,,40.0,29.0,33.0,96.0,129.0,,,,,
Netherlands,imports,cadmium,Metal                                             ,,,,,,73.0,169.0,59.0,55.0,85.0
Netherlands,imports,cadmium,Sulphide                                          ,,,,,,28.0,68.0,19.0,17.0,25.0
Netherlands,imports,cadmium,,147.0,100.0,130.0,159.0,94.0,,,,,
Soviet Union,imports,cadmium,,310.0,229.0,233.0,248.0,264.0,262.0,260.0,260.0,260.0,265.0
Spain,imports,cadmium,,5.0,7.0,1.0,0.0,0.0,,,,,
Sweden,imports,cadmium,,161.0,224.0,168.0,160.0,170.0,264.0,403.0,270.0,132.0,168.0
Turkey,imports,cadmium,,,,,,12.0,19.0,18.0,19.0,9.0,0.0
USA,imports,cadmium,Metal                                             ,,,,,,2375.0,3095.0,2332.0,,
USA,imports,cadmium,Other,504.0,504.0,336.0,158.0,151.0,314.0,223.0,,,
USA,imports,cadmium,,1131.0,1587.0,1099.0,1765.0,1800.0,,,,2881.0,2572.0
United Kingdom,imports,cadmium,,1179.0,864.0,1378.0,1338.0,1329.0,913.0,1310.0,1299.0,1174.0,1432.0
Yugoslavia,imports,cadmium,,3.0,61.0,2.0,21.0,6.0,4.0,,,,
