Country,Activity,Commodity,Sub-commodity,2020
Argentina,production,mercury,,0.0
Chile,production,mercury,,0.0
China,production,mercury,,2200000.0
Kyrgyzstan,production,mercury,,20000.0
Mexico,production,mercury,,32000.0
Morocco,production,mercury,,1000.0
Russia,production,mercury,,50000.0
Tajikistan,production,mercury,,177700.0
USA,production,mercury,,15000.0
