Country,Activity,Commodity,Sub-commodity,2020
China,production,gallium_primary,,350.0
Germany,production,gallium_primary,,0.0
Japan,production,gallium_primary,,3.0
Korea (Rep. of),production,gallium_primary,,2.0
Russia,production,gallium_primary,,13.0
Ukraine,production,gallium_primary,,4.0
