Country,Activity,Commodity,Sub-commodity,2020
Brazil,production,vanadium_mine,,6622.0
China,production,vanadium_mine,,53000.0
India,production,vanadium_mine,,400.0
Kazakhstan,production,vanadium_mine,,1000.0
Russia,production,vanadium_mine,,19530.0
South Africa,production,vanadium_mine,,14421.0
USA,production,vanadium_mine,,170.0
