Country,Activity,Commodity,Sub-commodity,2020
Albania,production,steel_crude,,0.0
Algeria,production,steel_crude,,4000000.0
Argentina,production,steel_crude,,3651000.0
Australia,production,steel_crude,,5489000.0
Austria,production,steel_crude,,6765000.0
Azerbaijan,production,steel_crude,,249317.0
Belarus,production,steel_crude,,2559577.0
Belgium,production,steel_crude,,6120000.0
Bosnia & Herzegovina,production,steel_crude,,740194.0
Brazil,production,steel_crude,,31415000.0
Bulgaria,production,steel_crude,,570000.0
Burma,production,steel_crude,,350000.0
Canada,production,steel_crude,,11078000.0
Chile,production,steel_crude,,1182000.0
China,production,steel_crude,,1064732000.0
Colombia,production,steel_crude,,1148900.0
"Congo, Democratic Republic",production,steel_crude,,30000.0
Croatia,production,steel_crude,,45273.0
Cuba,production,steel_crude,,185000.0
Czech Republic,production,steel_crude,,2900000.0
Dominican Republic,production,steel_crude,,60000.0
Ecuador,production,steel_crude,,482000.0
Egypt,production,steel_crude,,8229000.0
El Salvador,production,steel_crude,,82000.0
Ethiopia,production,steel_crude,,600.0
Finland,production,steel_crude,,3482000.0
France,production,steel_crude,,11595698.0
Germany,production,steel_crude,,35658000.0
Ghana,production,steel_crude,,250000.0
Greece,production,steel_crude,,1308000.0
Guatemala,production,steel_crude,,243000.0
Hungary,production,steel_crude,,1513000.0
India,production,steel_crude,,95122000.0
Indonesia,production,steel_crude,,9300000.0
Iran,production,steel_crude,,22630000.0
Israel,production,steel_crude,,300000.0
Italy,production,steel_crude,,20379000.0
Japan,production,steel_crude,,83186485.0
Jordan,production,steel_crude,,350000.0
Kazakhstan,production,steel_crude,,4009402.0
Kenya,production,steel_crude,,20000.0
Korea (Rep. of),production,steel_crude,,67082000.0
"Korea, Dem. P.R. of",production,steel_crude,,700000.0
Kuwait,production,steel_crude,,1300000.0
Latvia,production,steel_crude,,0.0
Libya,production,steel_crude,,538176.0
Luxembourg,production,steel_crude,,1886000.0
Malaysia,production,steel_crude,,6618500.0
Mauritania,production,steel_crude,,5000.0
Mexico,production,steel_crude,,16277000.0
Moldova,production,steel_crude,,465000.0
Mongolia,production,steel_crude,,50000.0
Montenegro,production,steel_crude,,19364.0
Morocco,production,steel_crude,,500000.0
Netherlands,production,steel_crude,,6054000.0
New Zealand,production,steel_crude,,586000.0
Nigeria,production,steel_crude,,100000.0
North Macedonia,production,steel_crude,,236520.0
Norway,production,steel_crude,,623800.0
Pakistan,production,steel_crude,,3803000.0
Paraguay,production,steel_crude,,22000.0
Peru,production,steel_crude,,731000.0
Philippines,production,steel_crude,,892300.0
Poland,production,steel_crude,,7785590.0
Portugal,production,steel_crude,,2202800.0
Qatar,production,steel_crude,,1218100.0
Romania,production,steel_crude,,2818866.0
Russia,production,steel_crude,,74600000.0
Saudi Arabia,production,steel_crude,,7775000.0
Serbia,production,steel_crude,,1455700.0
Singapore,production,steel_crude,,405600.0
Slovakia,production,steel_crude,,3444000.0
Slovenia,production,steel_crude,,570000.0
South Africa,production,steel_crude,,3877000.0
Spain,production,steel_crude,,10934000.0
Sri Lanka,production,steel_crude,,30000.0
Sweden,production,steel_crude,,4409000.0
Switzerland,production,steel_crude,,1500000.0
Syria,production,steel_crude,,5000.0
Taiwan,production,steel_crude,,20498000.0
Thailand,production,steel_crude,,4467200.0
Tunisia,production,steel_crude,,50000.0
Turkey,production,steel_crude,,35763000.0
USA,production,steel_crude,,72690000.0
Uganda,production,steel_crude,,30000.0
Ukraine,production,steel_crude,,20600000.0
United Arab Emirates,production,steel_crude,,2722000.0
United Kingdom,production,steel_crude,,7085700.0
Uruguay,production,steel_crude,,49000.0
Uzbekistan,production,steel_crude,,950000.0
Venezuela,production,steel_crude,,29200.0
Vietnam,production,steel_crude,,19500000.0
Zimbabwe,production,steel_crude,,1300.0
