Country,Activity,Commodity,Sub-commodity,2020
China,production,bromine,,63000000.0
Germany,production,bromine,,1500000.0
India,production,bromine,,2800000.0
Israel,production,bromine,,173000000.0
Japan,production,bromine,,20000000.0
Jordan,production,bromine,,84000000.0
Russia,production,bromine,,500000.0
Turkmenistan,production,bromine,,500000.0
USA,production,bromine,,225000000.0
Ukraine,production,bromine,,4500000.0
