Country,Activity,Commodity,Sub-commodity,2020
Argentina,production,strontium_minerals,,670.0
China,production,strontium_minerals,,50000.0
Iran,production,strontium_minerals,,100000.0
Mexico,production,strontium_minerals,,38304.0
Spain,production,strontium_minerals,,121920.0
